date,product_id,aa_product_id,pca_product_id,entry_product_id,expansion_product_id,source_product_id,target_product_id,transition_customer_cnt,transition_rate,avg_days_to_pca,avg_days_to_expansion
2026-04-06,1000000043,1000000043,1000000062,1000000043,1000000062,1000000043,1000000062,1,5.154639175257732E-3,35,35
2026-04-06,1000000043,1000000043,1000000064,1000000043,1000000064,1000000043,1000000064,2,1.0309278350515464E-2,31.5,31.5
2026-04-06,1000000043,1000000043,1000000087,1000000043,1000000087,1000000043,1000000087,2,1.0309278350515464E-2,10.5,10.5
2026-04-06,1000000043,1000000043,1000000108,1000000043,1000000108,1000000043,1000000108,2,1.0309278350515464E-2,1.5,1.5
2026-04-06,1000000043,1000000043,1000000111,1000000043,1000000111,1000000043,1000000111,1,5.154639175257732E-3,29,29
2026-04-06,1000000043,1000000043,1000000121,1000000043,1000000121,1000000043,1000000121,2,1.0309278350515464E-2,11,11
2026-04-06,1000000044,1000000044,1000000027,1000000044,1000000027,1000000044,1000000027,1,7.042253521126761E-3,39,39
2026-04-06,1000000044,1000000044,1000000033,1000000044,1000000033,1000000044,1000000033,1,7.042253521126761E-3,46,46
2026-04-06,1000000044,1000000044,1000000042,1000000044,1000000042,1000000044,1000000042,6,4.225352112676056E-2,27.833333333333332,27.833333333333332
2026-04-06,1000000044,1000000044,1000000043,1000000044,1000000043,1000000044,1000000043,3,2.112676056338028E-2,10.333333333333334,10.333333333333334
2026-04-06,1000000044,1000000044,1000000044,1000000044,1000000044,1000000044,1000000044,4,2.8169014084507043E-2,21.5,21.5
2026-04-06,1000000044,1000000044,1000000045,1000000044,1000000045,1000000044,1000000045,2,1.4084507042253521E-2,32.5,32.5
2026-04-06,1000000044,1000000044,1000000062,1000000044,1000000062,1000000044,1000000062,1,7.042253521126761E-3,0,0
2026-04-06,1000000044,1000000044,1000000066,1000000044,1000000066,1000000044,1000000066,1,7.042253521126761E-3,11,11
2026-04-06,1000000044,1000000044,1000000070,1000000044,1000000070,1000000044,1000000070,1,7.042253521126761E-3,8,8
2026-04-06,1000000044,1000000044,1000000084,1000000044,1000000084,1000000044,1000000084,1,7.042253521126761E-3,18,18
2026-04-06,1000000044,1000000044,1000000085,1000000044,1000000085,1000000044,1000000085,1,7.042253521126761E-3,45,45
2026-04-06,1000000044,1000000044,1000000088,1000000044,1000000088,1000000044,1000000088,1,7.042253521126761E-3,16,16
2026-04-06,1000000044,1000000044,1000000112,1000000044,1000000112,1000000044,1000000112,1,7.042253521126761E-3,9,9
2026-04-06,1000000044,1000000044,1000000113,1000000044,1000000113,1000000044,1000000113,1,7.042253521126761E-3,0,0
2026-04-06,1000000044,1000000044,1000000121,1000000044,1000000121,1000000044,1000000121,2,1.4084507042253521E-2,21.5,21.5
2026-04-06,1000000044,1000000044,1000000156,1000000044,1000000156,1000000044,1000000156,1,7.042253521126761E-3,0,0
2026-04-06,1000000045,1000000045,1000000027,1000000045,1000000027,1000000045,1000000027,1,3.215434083601286E-3,39,39
2026-04-06,1000000045,1000000045,1000000033,1000000045,1000000033,1000000045,1000000033,2,6.430868167202572E-3,23,23
2026-04-06,1000000045,1000000045,1000000035,1000000045,1000000035,1000000045,1000000035,1,3.215434083601286E-3,27,27
2026-04-06,1000000045,1000000045,1000000042,1000000045,1000000042,1000000045,1000000042,8,2.572347266881029E-2,17.875,17.875
2026-04-06,1000000045,1000000045,1000000043,1000000045,1000000043,1000000045,1000000043,5,1.607717041800643E-2,6.8,6.8
2026-04-06,1000000045,1000000045,1000000044,1000000045,1000000044,1000000045,1000000044,2,6.430868167202572E-3,10.5,10.5
2026-04-06,1000000045,1000000045,1000000045,1000000045,1000000045,1000000045,1000000045,18,5.787781350482315E-2,17.944444444444443,17.944444444444443
2026-04-06,1000000045,1000000045,1000000063,1000000045,1000000063,1000000045,1000000063,3,9.64630225080386E-3,12.333333333333334,12.333333333333334
2026-04-06,1000000045,1000000045,1000000064,1000000045,1000000064,1000000045,1000000064,7,2.2508038585209004E-2,21.857142857142858,21.857142857142858
2026-04-06,1000000045,1000000045,1000000066,1000000045,1000000066,1000000045,1000000066,1,3.215434083601286E-3,11,11
2026-04-06,1000000045,1000000045,1000000085,1000000045,1000000085,1000000045,1000000085,1,3.215434083601286E-3,0,0
2026-04-06,1000000045,1000000045,1000000086,1000000045,1000000086,1000000045,1000000086,1,3.215434083601286E-3,56,56
2026-04-06,1000000045,1000000045,1000000091,1000000045,1000000091,1000000045,1000000091,2,6.430868167202572E-3,5.0E-1,5.0E-1
2026-04-06,1000000045,1000000045,1000000108,1000000045,1000000108,1000000045,1000000108,3,9.64630225080386E-3,18.666666666666668,18.666666666666668
2026-04-06,1000000045,1000000045,1000000112,1000000045,1000000112,1000000045,1000000112,1,3.215434083601286E-3,9,9
2026-04-06,1000000045,1000000045,1000000113,1000000045,1000000113,1000000045,1000000113,1,3.215434083601286E-3,0,0
2026-04-06,1000000045,1000000045,1000000121,1000000045,1000000121,1000000045,1000000121,2,6.430868167202572E-3,6.5,6.5
2026-04-06,1000000045,1000000045,1000000153,1000000045,1000000153,1000000045,1000000153,2,6.430868167202572E-3,0,0
2026-04-06,1000000045,1000000045,1000000156,1000000045,1000000156,1000000045,1000000156,2,6.430868167202572E-3,21,21
2026-04-06,1000000062,1000000062,1000000027,1000000062,1000000027,1000000062,1000000027,1,4.166666666666667E-3,0,0
2026-04-06,1000000062,1000000062,1000000028,1000000062,1000000028,1000000062,1000000028,1,4.166666666666667E-3,7,7
2026-04-06,1000000062,1000000062,1000000042,1000000062,1000000042,1000000062,1000000042,2,8.333333333333333E-3,51,51
2026-04-06,1000000062,1000000062,1000000045,1000000062,1000000045,1000000062,1000000045,3,1.25E-2,32,32
2026-04-06,1000000062,1000000062,1000000062,1000000062,1000000062,1000000062,1000000062,6,2.5E-2,7.166666666666667,7.166666666666667
2026-04-06,1000000062,1000000062,1000000063,1000000062,1000000063,1000000062,1000000063,1,4.166666666666667E-3,0,0
2026-04-06,1000000062,1000000062,1000000064,1000000062,1000000064,1000000062,1000000064,6,2.5E-2,15.666666666666666,15.666666666666666
2026-04-06,1000000062,1000000062,1000000065,1000000062,1000000065,1000000062,1000000065,1,4.166666666666667E-3,12,12
2026-04-06,1000000062,1000000062,1000000066,1000000062,1000000066,1000000062,1000000066,1,4.166666666666667E-3,11,11
2026-04-06,1000000062,1000000062,1000000087,1000000062,1000000087,1000000062,1000000087,1,4.166666666666667E-3,71,71
2026-04-06,1000000062,1000000062,1000000093,1000000062,1000000093,1000000062,1000000093,1,4.166666666666667E-3,22,22
2026-04-06,1000000062,1000000062,1000000111,1000000062,1000000111,1000000062,1000000111,1,4.166666666666667E-3,37,37
2026-04-06,1000000062,1000000062,1000000121,1000000062,1000000121,1000000062,1000000121,1,4.166666666666667E-3,1,1
2026-04-06,1000000062,1000000062,1000000153,1000000062,1000000153,1000000062,1000000153,1,4.166666666666667E-3,0,0
2026-04-06,1000000063,1000000063,1000000042,1000000063,1000000042,1000000063,1000000042,4,1.3468013468013467E-2,39.75,39.75
2026-04-06,1000000063,1000000063,1000000043,1000000063,1000000043,1000000063,1000000043,3,1.0101010101010102E-2,1.3333333333333333,1.3333333333333333
2026-04-06,1000000063,1000000063,1000000044,1000000063,1000000044,1000000063,1000000044,4,1.3468013468013467E-2,29.25,29.25
2026-04-06,1000000063,1000000063,1000000045,1000000063,1000000045,1000000063,1000000045,1,3.367003367003367E-3,6,6
2026-04-06,1000000063,1000000063,1000000062,1000000063,1000000062,1000000063,1000000062,6,2.0202020202020204E-2,10.166666666666666,10.166666666666666
2026-04-06,1000000063,1000000063,1000000063,1000000063,1000000063,1000000063,1000000063,11,3.7037037037037035E-2,22,22
2026-04-06,1000000063,1000000063,1000000064,1000000063,1000000064,1000000063,1000000064,9,3.0303030303030304E-2,19.333333333333332,19.333333333333332
2026-04-06,1000000063,1000000063,1000000069,1000000063,1000000069,1000000063,1000000069,1,3.367003367003367E-3,9,9
2026-04-06,1000000063,1000000063,1000000087,1000000063,1000000087,1000000063,1000000087,3,1.0101010101010102E-2,16,16
2026-04-06,1000000063,1000000063,1000000088,1000000063,1000000088,1000000063,1000000088,1,3.367003367003367E-3,0,0
2026-04-06,1000000063,1000000063,1000000090,1000000063,1000000090,1000000063,1000000090,2,6.734006734006734E-3,20.5,20.5
2026-04-06,1000000063,1000000063,1000000092,1000000063,1000000092,1000000063,1000000092,1,3.367003367003367E-3,1,1
2026-04-06,1000000063,1000000063,1000000093,1000000063,1000000093,1000000063,1000000093,2,6.734006734006734E-3,48.5,48.5
2026-04-06,1000000063,1000000063,1000000108,1000000063,1000000108,1000000063,1000000108,2,6.734006734006734E-3,28,28
2026-04-06,1000000063,1000000063,1000000112,1000000063,1000000112,1000000063,1000000112,1,3.367003367003367E-3,9,9
2026-04-06,1000000063,1000000063,1000000127,1000000063,1000000127,1000000063,1000000127,1,3.367003367003367E-3,0,0
2026-04-06,1000000064,1000000064,1000000033,1000000064,1000000033,1000000064,1000000033,1,6.024096385542169E-4,0,0
2026-04-06,1000000064,1000000064,1000000035,1000000064,1000000035,1000000064,1000000035,1,6.024096385542169E-4,46,46
2026-04-06,1000000064,1000000064,1000000042,1000000064,1000000042,1000000064,1000000042,13,7.83132530120482E-3,22.384615384615383,22.384615384615383
2026-04-06,1000000064,1000000064,1000000043,1000000064,1000000043,1000000064,1000000043,8,4.819277108433735E-3,17.375,17.375
2026-04-06,1000000064,1000000064,1000000044,1000000064,1000000044,1000000064,1000000044,5,3.0120481927710845E-3,16,16
2026-04-06,1000000064,1000000064,1000000045,1000000064,1000000045,1000000064,1000000045,6,3.6144578313253013E-3,21.333333333333332,21.333333333333332
2026-04-06,1000000064,1000000064,1000000062,1000000064,1000000062,1000000064,1000000062,3,1.8072289156626507E-3,23.333333333333332,23.333333333333332
2026-04-06,1000000064,1000000064,1000000063,1000000064,1000000063,1000000064,1000000063,9,5.421686746987952E-3,20.444444444444443,20.444444444444443
2026-04-06,1000000064,1000000064,1000000064,1000000064,1000000064,1000000064,1000000064,134,8.072289156626505E-2,13.194029850746269,13.194029850746269
2026-04-06,1000000064,1000000064,1000000069,1000000064,1000000069,1000000064,1000000069,1,6.024096385542169E-4,0,0
2026-04-06,1000000064,1000000064,1000000083,1000000064,1000000083,1000000064,1000000083,1,6.024096385542169E-4,0,0
2026-04-06,1000000064,1000000064,1000000084,1000000064,1000000084,1000000064,1000000084,2,1.2048192771084338E-3,35,35
2026-04-06,1000000064,1000000064,1000000085,1000000064,1000000085,1000000064,1000000085,4,2.4096385542168677E-3,17.5,17.5
2026-04-06,1000000064,1000000064,1000000086,1000000064,1000000086,1000000064,1000000086,2,1.2048192771084338E-3,48.5,48.5
2026-04-06,1000000064,1000000064,1000000088,1000000064,1000000088,1000000064,1000000088,5,3.0120481927710845E-3,21.4,21.4
2026-04-06,1000000064,1000000064,1000000090,1000000064,1000000090,1000000064,1000000090,1,6.024096385542169E-4,3,3
2026-04-06,1000000064,1000000064,1000000091,1000000064,1000000091,1000000064,1000000091,5,3.0120481927710845E-3,7.8,7.8
2026-04-06,1000000064,1000000064,1000000092,1000000064,1000000092,1000000064,1000000092,2,1.2048192771084338E-3,24.5,24.5
2026-04-06,1000000064,1000000064,1000000093,1000000064,1000000093,1000000064,1000000093,7,4.216867469879518E-3,2.857142857142857,2.857142857142857
2026-04-06,1000000064,1000000064,1000000094,1000000064,1000000094,1000000064,1000000094,2,1.2048192771084338E-3,15,15
2026-04-06,1000000064,1000000064,1000000108,1000000064,1000000108,1000000064,1000000108,2,1.2048192771084338E-3,0,0
2026-04-06,1000000064,1000000064,1000000111,1000000064,1000000111,1000000064,1000000111,2,1.2048192771084338E-3,10,10
2026-04-06,1000000064,1000000064,1000000113,1000000064,1000000113,1000000064,1000000113,2,1.2048192771084338E-3,5.0E-1,5.0E-1
2026-04-06,1000000064,1000000064,1000000121,1000000064,1000000121,1000000064,1000000121,2,1.2048192771084338E-3,6.5,6.5
2026-04-06,1000000064,1000000064,1000000127,1000000064,1000000127,1000000064,1000000127,3,1.8072289156626507E-3,19.666666666666668,19.666666666666668
2026-04-06,1000000064,1000000064,1000000128,1000000064,1000000128,1000000064,1000000128,1,6.024096385542169E-4,24,24
2026-04-06,1000000064,1000000064,1000000142,1000000064,1000000142,1000000064,1000000142,2,1.2048192771084338E-3,2,2
2026-04-06,1000000064,1000000064,1000000153,1000000064,1000000153,1000000064,1000000153,2,1.2048192771084338E-3,0,0
2026-04-06,1000000064,1000000064,1000000156,1000000064,1000000156,1000000064,1000000156,3,1.8072289156626507E-3,32.666666666666664,32.666666666666664
2026-04-06,1000000066,1000000066,1000000042,1000000066,1000000042,1000000066,1000000042,1,1.1627906976744186E-2,24,24
2026-04-06,1000000066,1000000066,1000000043,1000000066,1000000043,1000000066,1000000043,2,2.3255813953488372E-2,51,51
2026-04-06,1000000066,1000000066,1000000044,1000000066,1000000044,1000000066,1000000044,3,3.488372093023256E-2,6.666666666666667,6.666666666666667
2026-04-06,1000000066,1000000066,1000000063,1000000066,1000000063,1000000066,1000000063,1,1.1627906976744186E-2,23,23
2026-04-06,1000000066,1000000066,1000000064,1000000066,1000000064,1000000066,1000000064,2,2.3255813953488372E-2,5.5,5.5
2026-04-06,1000000066,1000000066,1000000065,1000000066,1000000065,1000000066,1000000065,1,1.1627906976744186E-2,20,20
2026-04-06,1000000066,1000000066,1000000066,1000000066,1000000066,1000000066,1000000066,1,1.1627906976744186E-2,0,0
2026-04-06,1000000066,1000000066,1000000084,1000000066,1000000084,1000000066,1000000084,1,1.1627906976744186E-2,18,18
2026-04-06,1000000066,1000000066,1000000087,1000000066,1000000087,1000000066,1000000087,1,1.1627906976744186E-2,1,1
2026-04-06,1000000066,1000000066,1000000111,1000000066,1000000111,1000000066,1000000111,1,1.1627906976744186E-2,0,0
2026-04-06,1000000069,1000000069,1000000028,1000000069,1000000028,1000000069,1000000028,1,9.708737864077669E-3,12,12
2026-04-06,1000000069,1000000069,1000000042,1000000069,1000000042,1000000069,1000000042,2,1.9417475728155338E-2,20,20
2026-04-06,1000000069,1000000069,1000000043,1000000069,1000000043,1000000069,1000000043,1,9.708737864077669E-3,0,0
2026-04-06,1000000069,1000000069,1000000044,1000000069,1000000044,1000000069,1000000044,1,9.708737864077669E-3,36,36
2026-04-06,1000000069,1000000069,1000000045,1000000069,1000000045,1000000069,1000000045,1,9.708737864077669E-3,15,15
2026-04-06,1000000069,1000000069,1000000063,1000000069,1000000063,1000000069,1000000063,1,9.708737864077669E-3,35,35
2026-04-06,1000000069,1000000069,1000000064,1000000069,1000000064,1000000069,1000000064,2,1.9417475728155338E-2,41,41
2026-04-06,1000000069,1000000069,1000000086,1000000069,1000000086,1000000069,1000000086,1,9.708737864077669E-3,0,0
2026-04-06,1000000069,1000000069,1000000091,1000000069,1000000091,1000000069,1000000091,1,9.708737864077669E-3,0,0
2026-04-06,1000000069,1000000069,1000000121,1000000069,1000000121,1000000069,1000000121,1,9.708737864077669E-3,12,12
2026-04-06,1000000069,1000000069,1000000154,1000000069,1000000154,1000000069,1000000154,1,9.708737864077669E-3,36,36
2026-04-06,1000000083,1000000083,1000000028,1000000083,1000000028,1000000083,1000000028,1,1.282051282051282E-2,18,18
2026-04-06,1000000083,1000000083,1000000035,1000000083,1000000035,1000000083,1000000035,1,1.282051282051282E-2,19,19
2026-04-06,1000000083,1000000083,1000000042,1000000083,1000000042,1000000083,1000000042,3,3.8461538461538464E-2,29,29
2026-04-06,1000000083,1000000083,1000000044,1000000083,1000000044,1000000083,1000000044,1,1.282051282051282E-2,13,13
2026-04-06,1000000083,1000000083,1000000045,1000000083,1000000045,1000000083,1000000045,1,1.282051282051282E-2,0,0
2026-04-06,1000000083,1000000083,1000000064,1000000083,1000000064,1000000083,1000000064,3,3.8461538461538464E-2,26.333333333333332,26.333333333333332
2026-04-06,1000000083,1000000083,1000000069,1000000083,1000000069,1000000083,1000000069,1,1.282051282051282E-2,9,9
2026-04-06,1000000083,1000000083,1000000083,1000000083,1000000083,1000000083,1000000083,1,1.282051282051282E-2,43,43
2026-04-06,1000000083,1000000083,1000000088,1000000083,1000000088,1000000083,1000000088,1,1.282051282051282E-2,12,12
2026-04-06,1000000083,1000000083,1000000094,1000000083,1000000094,1000000083,1000000094,1,1.282051282051282E-2,0,0
2026-04-06,1000000083,1000000083,1000000108,1000000083,1000000108,1000000083,1000000108,1,1.282051282051282E-2,0,0
2026-04-06,1000000083,1000000083,1000000121,1000000083,1000000121,1000000083,1000000121,1,1.282051282051282E-2,1,1
2026-04-06,1000000084,1000000084,1000000064,1000000084,1000000064,1000000084,1000000064,2,1.3513513513513514E-2,25.5,25.5
2026-04-06,1000000084,1000000084,1000000083,1000000084,1000000083,1000000084,1000000083,1,6.756756756756757E-3,1,1
2026-04-06,1000000084,1000000084,1000000084,1000000084,1000000084,1000000084,1000000084,4,2.702702702702703E-2,2.5,2.5
2026-04-06,1000000084,1000000084,1000000087,1000000084,1000000087,1000000084,1000000087,1,6.756756756756757E-3,0,0
2026-04-06,1000000084,1000000084,1000000088,1000000084,1000000088,1000000084,1000000088,2,1.3513513513513514E-2,3.5,3.5
2026-04-06,1000000084,1000000084,1000000092,1000000084,1000000092,1000000084,1000000092,1,6.756756756756757E-3,0,0
2026-04-06,1000000084,1000000084,1000000093,1000000084,1000000093,1000000084,1000000093,2,1.3513513513513514E-2,41,41
2026-04-06,1000000084,1000000084,1000000108,1000000084,1000000108,1000000084,1000000108,2,1.3513513513513514E-2,0,0
2026-04-06,1000000084,1000000084,1000000110,1000000084,1000000110,1000000084,1000000110,2,1.3513513513513514E-2,1,1
2026-04-06,1000000085,1000000085,1000000033,1000000085,1000000033,1000000085,1000000033,1,3.1645569620253164E-3,4,4
2026-04-06,1000000085,1000000085,1000000035,1000000085,1000000035,1000000085,1000000035,1,3.1645569620253164E-3,47,47
2026-04-06,1000000085,1000000085,1000000042,1000000085,1000000042,1000000085,1000000042,1,3.1645569620253164E-3,27,27
2026-04-06,1000000085,1000000085,1000000045,1000000085,1000000045,1000000085,1000000045,2,6.329113924050633E-3,0,0
2026-04-06,1000000085,1000000085,1000000064,1000000085,1000000064,1000000085,1000000064,2,6.329113924050633E-3,0,0
2026-04-06,1000000085,1000000085,1000000084,1000000085,1000000084,1000000085,1000000084,4,1.2658227848101266E-2,23.5,23.5
2026-04-06,1000000085,1000000085,1000000085,1000000085,1000000085,1000000085,1000000085,17,5.379746835443038E-2,9.588235294117647,9.588235294117647
2026-04-06,1000000085,1000000085,1000000086,1000000085,1000000086,1000000085,1000000086,10,3.164556962025317E-2,7,7
2026-04-06,1000000085,1000000085,1000000087,1000000085,1000000087,1000000085,1000000087,7,2.2151898734177215E-2,4.142857142857143,4.142857142857143
2026-04-06,1000000085,1000000085,1000000088,1000000085,1000000088,1000000085,1000000088,7,2.2151898734177215E-2,7.142857142857143E-1,7.142857142857143E-1
2026-04-06,1000000085,1000000085,1000000089,1000000085,1000000089,1000000085,1000000089,1,3.1645569620253164E-3,36,36
2026-04-06,1000000085,1000000085,1000000090,1000000085,1000000090,1000000085,1000000090,2,6.329113924050633E-3,1.5,1.5
2026-04-06,1000000085,1000000085,1000000091,1000000085,1000000091,1000000085,1000000091,2,6.329113924050633E-3,33.5,33.5
2026-04-06,1000000085,1000000085,1000000092,1000000085,1000000092,1000000085,1000000092,3,9.49367088607595E-3,3.333333333333333E-1,3.333333333333333E-1
2026-04-06,1000000085,1000000085,1000000093,1000000085,1000000093,1000000085,1000000093,1,3.1645569620253164E-3,0,0
2026-04-06,1000000085,1000000085,1000000108,1000000085,1000000108,1000000085,1000000108,2,6.329113924050633E-3,5.0E-1,5.0E-1
2026-04-06,1000000085,1000000085,1000000111,1000000085,1000000111,1000000085,1000000111,1,3.1645569620253164E-3,0,0
2026-04-06,1000000085,1000000085,1000000153,1000000085,1000000153,1000000085,1000000153,1,3.1645569620253164E-3,1,1
2026-04-06,1000000086,1000000086,1000000045,1000000086,1000000045,1000000086,1000000045,1,5.025125628140704E-3,6,6
2026-04-06,1000000086,1000000086,1000000063,1000000086,1000000063,1000000086,1000000063,1,5.025125628140704E-3,60,60
2026-04-06,1000000086,1000000086,1000000064,1000000086,1000000064,1000000086,1000000064,2,1.0050251256281407E-2,12,12
2026-04-06,1000000086,1000000086,1000000084,1000000086,1000000084,1000000086,1000000084,4,2.0100502512562814E-2,21.25,21.25
2026-04-06,1000000086,1000000086,1000000085,1000000086,1000000085,1000000086,1000000085,12,6.030150753768844E-2,12.416666666666666,12.416666666666666
2026-04-06,1000000086,1000000086,1000000086,1000000086,1000000086,1000000086,1000000086,20,1.0050251256281408E-1,11.4,11.4
2026-04-06,1000000086,1000000086,1000000087,1000000086,1000000087,1000000086,1000000087,7,3.5175879396984924E-2,4.714285714285714,4.714285714285714
2026-04-06,1000000086,1000000086,1000000088,1000000086,1000000088,1000000086,1000000088,6,3.015075376884422E-2,0,0
2026-04-06,1000000086,1000000086,1000000089,1000000086,1000000089,1000000086,1000000089,2,1.0050251256281407E-2,35,35
2026-04-06,1000000086,1000000086,1000000090,1000000086,1000000090,1000000086,1000000090,1,5.025125628140704E-3,0,0
2026-04-06,1000000086,1000000086,1000000092,1000000086,1000000092,1000000086,1000000092,1,5.025125628140704E-3,0,0
2026-04-06,1000000086,1000000086,1000000113,1000000086,1000000113,1000000086,1000000113,1,5.025125628140704E-3,0,0
2026-04-06,1000000087,1000000087,1000000033,1000000087,1000000033,1000000087,1000000033,1,2.1598272138228943E-3,22,22
2026-04-06,1000000087,1000000087,1000000035,1000000087,1000000035,1000000087,1000000035,1,2.1598272138228943E-3,46,46
2026-04-06,1000000087,1000000087,1000000043,1000000087,1000000043,1000000087,1000000043,2,4.319654427645789E-3,1,1
2026-04-06,1000000087,1000000087,1000000044,1000000087,1000000044,1000000087,1000000044,1,2.1598272138228943E-3,5,5
2026-04-06,1000000087,1000000087,1000000064,1000000087,1000000064,1000000087,1000000064,6,1.2958963282937365E-2,34.666666666666664,34.666666666666664
2026-04-06,1000000087,1000000087,1000000084,1000000087,1000000084,1000000087,1000000084,3,6.4794816414686825E-3,9.333333333333334,9.333333333333334
2026-04-06,1000000087,1000000087,1000000085,1000000087,1000000085,1000000087,1000000085,9,1.9438444924406047E-2,9.222222222222221,9.222222222222221
2026-04-06,1000000087,1000000087,1000000086,1000000087,1000000086,1000000087,1000000086,6,1.2958963282937365E-2,10.833333333333334,10.833333333333334
2026-04-06,1000000087,1000000087,1000000087,1000000087,1000000087,1000000087,1000000087,32,6.911447084233262E-2,15.65625,15.65625
2026-04-06,1000000087,1000000087,1000000088,1000000087,1000000088,1000000087,1000000088,14,3.023758099352052E-2,10.714285714285714,10.714285714285714
2026-04-06,1000000087,1000000087,1000000092,1000000087,1000000092,1000000087,1000000092,2,4.319654427645789E-3,42,42
2026-04-06,1000000087,1000000087,1000000093,1000000087,1000000093,1000000087,1000000093,4,8.639308855291577E-3,2.25,2.25
2026-04-06,1000000087,1000000087,1000000094,1000000087,1000000094,1000000087,1000000094,1,2.1598272138228943E-3,0,0
2026-04-06,1000000087,1000000087,1000000143,1000000087,1000000143,1000000087,1000000143,1,2.1598272138228943E-3,2,2
2026-04-06,1000000088,1000000088,1000000063,1000000088,1000000063,1000000088,1000000063,1,2.840909090909091E-3,0,0
2026-04-06,1000000088,1000000088,1000000064,1000000088,1000000064,1000000088,1000000064,8,2.2727272727272728E-2,25.625,25.625
2026-04-06,1000000088,1000000088,1000000083,1000000088,1000000083,1000000088,1000000083,1,2.840909090909091E-3,80,80
